benchmark_id	condition	variant	gate_mode	tau	collection	module_id	module_survival	n_genes	n_terms	hub_filter_n_hubs	hub_gene_rate
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M95043319cc5e	0.703125	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M983306761a20	0.9375	17	1	1	0.058823529411764705
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M99f809828593	0.921875	12	2	1	0.08333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M9ae9c3521227	0.984375	72	1	1	0.013888888888888888
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M9be82473f51f	0.875	10	1	1	0.1
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M9fedd34b1aa5	0.8125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Ma023a73190d2	0.828125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Ma13c7460a80e	0.71875	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Ma44d6743d90d	0.9375	6	1	1	0.16666666666666666
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Ma4bbc073468f	0.796875	7	1	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Ma63c38699d84	0.828125	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Ma8918e70b1da	0.765625	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mab9fda7e5b13	0.84375	10	1	1	0.1
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Maca26559f4b5	0.703125	24	3	1	0.041666666666666664
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Maf43019c0d57	0.953125	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mb04f16f7ecd2	0.859375	7	1	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mb13140f15134	0.75	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mb1f2f5d43c26	0.671875	9	1	1	0.1111111111111111
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mb803f763710e	0.671875	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mb8982eff400c	0.65625	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mbb24e68941f0	0.9375	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mbfcc7eb9e2bf	0.65625	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mbff3fe18effd	0.828125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mc0362e5a499a	0.953125	16	1	1	0.0625
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mc074e62ee780	0.609375	4	2	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mc0a3a303cd79	0.78125	9	1	1	0.1111111111111111
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mc3fccf4868e5	0.796875	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mc484d6d2a35e	0.5625	5	2	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mc7e99583bcaa	0.65625	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mc90f0b01f682	0.734375	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mca75fc39aba5	0.84375	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mce06f4e16c41	0.703125	15	3	1	0.06666666666666667
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Md1f22715c6c7	0.9375	8	1	1	0.125
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Md6873877ca47	0.890625	18	2	1	0.05555555555555555
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Md6d3f5340f47	0.8125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Md948efe1bf25	0.765625	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mdcf2c84ee431	0.640625	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me041493682ec	0.828125	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me072a953e515	0.78125	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me072aac3bde0	0.640625	7	2	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me1be35a57048	0.890625	7	2	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me2c55e4cb2a6	0.640625	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me2f921f2c038	0.8125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me76b77a1f967	0.890625	12	1	1	0.08333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me7cd813a9564	0.46875	1576	608	1	0.0006345177664974619
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me93acae75b3c	0.703125	9	1	1	0.1111111111111111
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Me9f463e6afec	0.75	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mea2af70c3a6a	0.671875	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mec23ebd13ae7	0.84375	8	1	1	0.125
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mec2ca72579e8	0.84375	15	3	1	0.06666666666666667
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Med43b8fb9f4d	0.921875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mf14b895ecb7b	0.921875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mfaf53ae608c9	0.71875	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mfcebddacd976	0.890625	10	1	1	0.1
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mfd281b29a3e3	0.546875	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	Mff572357c38f	0.859375	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M00fe9bd139fa	0.890625	6	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M0348f484d442	0.78125	20	27	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M05b61eb5030e	0.828125	6	5	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M064bb621d00c	0.71875	26	9	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M08fc1fec9329	0.890625	6	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M0ac73677eeff	0.859375	8	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M0e8a0e6afd2d	0.859375	2	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M16d70d9e07ef	0.78125	9	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M287ee93e6c76	0.890625	6	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M3aad7a4bc0e0	0.765625	2	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M3fe777ab0ca6	0.859375	7	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M4b42a8779b5e	0.59375	3	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M4b5e91ed7f68	0.921875	6	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M53942ecc3a57	0.78125	10	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M53d567d5df69	0.734375	3	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M58b0074eecba	0.890625	5	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M59ae93e40c11	0.796875	29	17	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M65bae37703e3	0.8125	2	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M6777b60de59b	0.796875	21	4	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M6870abf91f0d	0.875	8	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M71e9c56add90	0.96875	31	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M72c3806e736e	0.828125	2	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M72f8cf526b27	0.84375	8	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M74641312a42b	0.84375	13	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M74d694a7724b	0.59375	4	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M7a45578c296a	0.84375	7	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M80178576dfd8	0.78125	28	7	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M8059a32047d0	0.796875	3	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M837a5d317d82	0.734375	29	13	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M935283b7ea17	0.75	14	10	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	M97c0dea5bdc9	0.671875	4	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Ma06e4e29fdf1	0.78125	30	9	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Ma85b5e6652a7	0.75	3	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Maa137ac5f8bb	0.75	3	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mad8be81873f5	0.734375	10	3	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Maeef0c2cc5e0	0.75	9	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mafa74d1828a0	0.578125	45	15	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mb17bd9c669a9	0.84375	1	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mb34661e906d8	0.734375	10	8	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mba338dec8934	0.671875	15	5	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mbbd74211371a	0.71875	2	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mbd5d59d2dcce	0.796875	3	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mbe4acca58c79	0.78125	25	3	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mc0038a7251b6	0.75	3	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mc600772112b6	0.859375	7	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Mcb94f143c36b	0.890625	6	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Md2a9dd5b5aab	0.5625	4	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Md734a8b06bda	0.890625	10	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Me4ef855600d4	0.8125	10	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Me872c4f9f905	0.609375	6	4	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	KEGG	Me90c40e2d824	0.765625	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M0593be7d5da2	1.0	97	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M067ac606fc68	0.8125	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M0c878c9b6aa5	0.96875	30	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M0d104164a528	0.671875	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M11a2c4e07105	0.96875	34	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M2a30561c7e72	1.0	53	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M30dd0f34e90e	0.921875	27	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M38ddc7ba32d8	0.875	13	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M3f1f46e0645e	0.828125	9	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M41705d644022	0.953125	51	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M42299c163950	0.9375	231	7	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M46817348aa0d	0.96875	41	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M4b4177c7b6ef	0.90625	10	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M4f104aa0c541	0.921875	44	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M56f783bb1a84	0.96875	10	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M61eb71380a88	0.953125	95	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M639b61310d65	0.96875	10	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M6416be70a11b	0.921875	13	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M6843c2070eaf	0.96875	10	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M72406141b1d8	0.953125	48	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M72762b627f66	0.984375	35	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M72814691dec5	0.984375	43	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M72992848422f	0.96875	47	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M87b5996c76c9	1.0	42	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M8dc02fce2bd4	0.953125	69	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M90e215b7c271	0.875	13	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M92a987b3ff61	0.96875	15	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M94beea90eeec	0.9375	22	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	M9bb3a7327225	0.984375	38	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Mae3baca23ae7	0.828125	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Maf5fc6f1463d	0.90625	64	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Mb2b3ec9846d7	0.9375	33	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Mc243e45f9fe0	0.96875	53	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Mc669e63d615e	0.96875	30	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Md5048af00206	0.921875	33	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Mef9fa9f7c69d	0.875	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Mfb0aba29e9b7	0.953125	24	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Hallmark	Mfd72c00a6e0b	0.921875	22	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	GO	Mb051bbc877d2	0.5	3963	3385	8	0.0020186727226848347
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M01d754242048	0.859375	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M0559b3a13ef2	0.8125	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M0704cd41e058	0.921875	10	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M0b1a56b56e75	0.8125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M0d0f92ce6939	0.84375	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M10601de935a2	0.671875	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M16be8fabab85	0.75	4	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M19021d1fba80	0.703125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M191520d4d23b	0.828125	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M19b82ae2c2c8	0.8125	13	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M1aee72678a34	0.90625	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M1fa8b2dae7d9	0.875	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M1fc46034d4bd	0.65625	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M2068279212ab	0.875	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M20dfe39ce75c	0.734375	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M24b433119d17	0.625	5	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M28d9962b686d	0.765625	13	4	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M29733df0a98c	0.75	3	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M2bb42f05adf9	0.734375	6	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M2e46968e876e	0.953125	1	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M31bdfe7f43e9	0.71875	9	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M334e7c81ee38	0.75	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M3421d228d9c9	0.84375	7	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M364decd56395	0.71875	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M3665305b48a8	0.71875	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M38953a1fe5c5	0.890625	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M399a3aca83bd	0.953125	20	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M3b4ddfad1a01	0.671875	6	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M3bc88d7b7172	0.609375	12	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M3e1d92f25b9e	0.90625	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M3e834e881fb3	0.734375	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M42e5f6e3df3c	0.828125	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4489ff324668	0.609375	4	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M45491fea218e	0.953125	1	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4961195a498e	0.703125	4	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M49eb5b2909b3	0.640625	5	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4b13bfcf28f0	0.78125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4d3ae044d6e4	0.875	12	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4d6b9b3e28f2	0.671875	4	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4dc719b1b40f	0.890625	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4dcdcdded512	0.78125	7	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M4e6913ada256	0.8125	8	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M538da43efa5a	0.90625	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M55446018a300	0.796875	7	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M563dabe0080c	0.859375	7	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M57414d8ca4c2	0.78125	13	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M57f7a18bb693	0.890625	7	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M5a196dd38f80	0.890625	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M5ca8ba8d4207	0.921875	5	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M5d6f07718b5e	0.5625	1553	557	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M5d6fafcf5704	0.90625	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M62a4c90f8101	0.71875	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M62b4680950d9	0.703125	14	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M65f776e89a2a	0.8125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M677690d1d954	0.78125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M67c65cd1fb21	0.828125	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M6a6acf7c5de6	0.921875	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M6a91fee88263	0.828125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M72d95221a907	0.625	13	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M744d64294447	0.90625	25	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M76449574b00f	0.6875	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M76efab2b3bf6	0.671875	4	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7a09a56ff87a	0.890625	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7aecc724c601	0.78125	12	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7c30ead0ca28	0.703125	9	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7c96d5cebced	0.828125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7cebfdc18e69	0.625	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7d34f0c2c190	0.890625	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7ee208261490	0.78125	8	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M7f210fd4a174	0.859375	5	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M80eeb651a9f6	0.90625	1	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M88a9963b3f22	0.78125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M88fd83981b6a	0.609375	4	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M8a32b9ebfcba	0.953125	10	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M8b0cbd5f8614	0.84375	7	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M8c345a371ce5	0.84375	14	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M8d67cfecc80e	0.609375	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M8daaec0159b7	0.921875	11	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M93fc5403371a	0.6875	4	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M940cc86fb547	0.734375	3	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M942f48864a7b	0.703125	9	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M9542ae2fb5ab	0.859375	7	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M963a3d130031	0.875	6	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M9779d2eefb40	0.5625	4	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M989e7b4df377	0.859375	12	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M9af7a02b2adb	0.625	4	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	M9eb932a545dc	0.765625	18	3	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	Ma639888617fc	0.953125	5	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	Ma7212c36b8fa	0.625	6	2	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	Maad6bdced387	0.671875	700	269	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	Mae5cae81d179	0.875	1	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	Mafea08f06f93	0.78125	2	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	Mb2feba3df9ea	0.859375	9	1	0	0.0
PANCAN_TP53_v1	SKCM	ours	hard	0.2	Reactome	Mb331ba10983a	0.953125	5	1	0	0.0
