raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source	stress_drop_count
24	GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.76571270792025	0.610259217068806	down	['1407', '348', '10062', '2182', '8529', '6721', '207', '341', '5595', '344', '8399', '8660', '20', '6469', '5781', '9370', '1950', '345', '336']		False		False	False	1407,348,10062,2182,8529,6721,207,341,5595,344,8399,8660,20,6469,5781,9370,1950,345,336	True		qval	True	missing	False	42	True	19	0	24	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	evidence_perturb	True	4134	True	False	1		0.921875	59	64	computed	0.921875	0d00e86ac0ed	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.85625	0.9013157894736842	0.9445889636007913	0.921875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
25	GOBP_ACYLGLYCEROL_HOMEOSTASIS	GOBP_ACYLGLYCEROL_HOMEOSTASIS	fgsea_msigdb_C5_GO_BP_entrez	-1.75504057408765	0.610259217068806	down	['348', '10062', '9971', '4023', '9969', '341', '7494', '9481', '344']		False		False	False	348,10062,9971,4023,9969,341,7494,9481,344	True		qval	True	missing	False	42	True	9	0	25	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ACYLGLYCEROL_HOMEOSTASIS	evidence_perturb	True	4134	True	False	1		0.78125	50	64	computed	0.78125	0c8dfc533de9	0.78125	0.6875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8940972222222221	0.8940972222222221	1.0	0.78125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
26	GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION_MICROTUBULE_MEDIATED	GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION_MICROTUBULE_MEDIATED	fgsea_msigdb_C5_GO_BP_entrez	1.75346661300432	0.610259217068806	up	['3799', '4976', '7345', '4137', '4747', '3281', '4131', '10013']		False		False	False	3799,4976,7345,4137,4747,3281,4131,10013	True		qval	True	missing	False	42	True	8	0	26	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION_MICROTUBULE_MEDIATED	evidence_perturb	True	4134	True	False	1		0.8125	52	64	computed	0.8125	91a5520fddbc	0.8125	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.896484375	0.896484375	1.0	0.8125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
27	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.75267242431654	0.610259217068806	down	['673', '4780', '5054', '9037', '5598', '2266', '2624', '3791', '7128', '3589', '889']		False		False	False	673,4780,5054,9037,5598,2266,2624,3791,7128,3589,889	True		qval	True	missing	False	42	True	11	0	27	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	058f0f63ae57	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8268229166666666	0.9019886363636365	0.9077031475468976	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
28	GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.75157085017192	0.610259217068806	down	['2258', '10507', '2554', '2561', '2567', '5364', '7474', '2556', '2562']		False		False	False	2258,10507,2554,2561,2567,5364,7474,2556,2562	True		qval	True	missing	False	42	True	9	0	28	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	evidence_perturb	True	4134	True	False	1		0.78125	50	64	computed	0.78125	013f37ee0d2e	0.78125	0.609375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8993055555555556	0.8993055555555556	1.0	0.78125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
29	GOBP_REGULATION_OF_P38MAPK_CASCADE	GOBP_REGULATION_OF_P38MAPK_CASCADE	fgsea_msigdb_C5_GO_BP_entrez	-1.75124995803891	0.610259217068806	down	['4215', '177', '1647', '1843', '3082', '1830', '4216']		False		False	False	4215,177,1647,1843,3082,1830,4216	True		qval	True	missing	False	42	True	8	0	29	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_P38MAPK_CASCADE	evidence_perturb	True	4134	True	False	1		0.828125	53	64	computed	0.828125	5c183e90125a	0.828125	0.59375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8984375	0.8984375	1.0	0.828125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
30	GOBP_REGULATION_OF_COLLATERAL_SPROUTING	GOBP_REGULATION_OF_COLLATERAL_SPROUTING	fgsea_msigdb_C5_GO_BP_entrez	-1.74836844400184	0.610259217068806	down	['1946', '2258', '10507', '627', '6696']		False		False	False	1946,2258,10507,627,6696	True		qval	True	missing	False	42	True	5	0	30	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_COLLATERAL_SPROUTING	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	f1a5155ca1a4	0.96875	0.3125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9312499999999999	0.9312499999999999	1.0	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
31	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.73914539152808	0.610259217068806	down	['5634', '3101', '3099', '2538', '32', '5226', '2821', '4779', '9563']		False		False	False	5634,3101,3099,2538,32,5226,2821,4779,9563	True		qval	True	missing	False	42	True	10	0	31	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	537a90affae1	0.96875	0.65625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.909375	0.909375	1.0	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
32	GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	fgsea_msigdb_C5_GO_BP_entrez	-1.73588731104694	0.610259217068806	down	['2022', '10874', '551', '5770']		False		False	False	2022,10874,551,5770	True		qval	True	missing	False	42	True	4	0	32	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	evidence_perturb	True	4134	True	False	1		0.65625	42	64	computed	0.65625	20187efba8aa	0.65625	0.34375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.88671875	0.88671875	0.984375	0.65625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
33	GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.72656590495313	0.610259217068806	up	['2303', '2302', '5800', '10409', '1909', '4643', '182']		False		False	False	2303,2302,5800,10409,1909,4643,182	True		qval	True	missing	False	42	True	7	0	33	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.859375	55	64	computed	0.859375	a7a8b83865a1	0.859375	0.484375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9107142857142857	0.9107142857142857	1.0	0.859375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
34	GOBP_REGULATION_OF_ICOSANOID_SECRETION	GOBP_REGULATION_OF_ICOSANOID_SECRETION	fgsea_msigdb_C5_GO_BP_entrez	-1.72018697020271	0.610259217068806	down	['2182', '8529', '8792', '3553', '5027', '8600']		False		False	False	2182,8529,8792,3553,5027,8600	True		qval	True	missing	False	42	True	7	0	34	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_ICOSANOID_SECRETION	evidence_perturb	True	4134	True	False	1		0.796875	51	64	computed	0.796875	db0b708180d0	0.796875	0.515625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8928571428571428	0.8928571428571428	1.0	0.796875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
35	GOBP_NUCLEAR_ENVELOPE_ORGANIZATION	GOBP_NUCLEAR_ENVELOPE_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.69889385945452	0.610259217068806	down	['5578', '5119', '5579', '8815', '2852', '1861', '6683', '10269', '5048']		False		False	False	5578,5119,5579,8815,2852,1861,6683,10269,5048	True		qval	True	missing	False	42	True	9	0	35	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEAR_ENVELOPE_ORGANIZATION	evidence_perturb	True	4134	True	False	1		0.78125	50	64	computed	0.78125	c6a46f5bd87f	0.78125	0.625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8993055555555556	0.8993055555555556	1.0	0.78125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
36	GOBP_RESPONSE_TO_THYROID_HORMONE	GOBP_RESPONSE_TO_THYROID_HORMONE	fgsea_msigdb_C5_GO_BP_entrez	1.69843086192812	0.610259217068806	up	['5469', '2730', '2693', '10902', '1508', '3280', '1514', '9868', '6569', '1520', '5243']		False		False	False	5469,2730,2693,10902,1508,3280,1514,9868,6569,1520,5243	True		qval	True	missing	False	42	True	12	0	36	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_THYROID_HORMONE	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	29fb6f10abd4	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8377403846153846	0.9075520833333333	0.9152853656759907	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
37	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	fgsea_msigdb_C5_GO_BP_entrez	1.68787057139214	0.610259217068806	up	['10658', '3192', '10659', '10657', '9939', '10921', '11189', '10521']		False		False	False	10658,3192,10659,10657,9939,10921,11189,10521	True		qval	True	missing	False	42	True	8	0	37	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	5796e08671bd	0.84375	0.515625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.91015625	0.91015625	1.0	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
38	GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS	fgsea_msigdb_C5_GO_BP_entrez	1.63667117639773	0.610259217068806	up	['10657', '4928', '8563', '2733', '9939', '4927', '8106', '1977', '9984']		False		False	False	10657,4928,8563,2733,9939,4927,8106,1977,9984	True		qval	True	missing	False	42	True	10	0	38	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RNA_EXPORT_FROM_NUCLEUS	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	5d494491b973	0.9375	0.625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9109375000000001	0.9109375000000001	1.0	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
39	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	fgsea_msigdb_C5_GO_BP_entrez	-1.62091453985907	0.610259217068806	down	['4887', '177', '43', '9463', '375', '3553', '3745', '5071', '9187', '114', '5367', '1816']		False		False	False	4887,177,43,9463,375,3553,3745,5071,9187,114,5367,1816	True		qval	True	missing	False	42	True	12	0	39	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	evidence_perturb	True	4134	True	False	1		0.875	56	64	computed	0.875	d701e0b966cf	0.875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8329326923076923	0.90234375	0.9148656031468532	0.875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
40	GOBP_POSITIVE_REGULATION_OF_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATION	fgsea_msigdb_C5_GO_BP_entrez	1.61424968608657	0.610259217068806	up	['708', '3184', '5315', '3192', '10657', '5591', '8893', '5436', '8087', '1153', '3569', '10605', '4690', '9513', '3673', '4869', '602']		False		False	False	708,3184,5315,3192,10657,5591,8893,5436,8087,1153,3569,10605,4690,9513,3673,4869,602	True		qval	True	missing	False	42	True	18	0	40	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TRANSLATION	evidence_perturb	True	4134	True	False	1		0.921875	59	64	computed	0.921875	9d75bbf001a1	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8610197368421053	0.9088541666666667	0.9421270029393337	0.921875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
41	GOBP_ICOSANOID_TRANSPORT	GOBP_ICOSANOID_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.60453093577323	0.610259217068806	down	['301', '2182', '8529', '5322', '8792', '3553', '6578', '5027', '9536', '10864', '8600', '368', '10257', '1244', '1814', '4843']		False		False	False	301,2182,8529,5322,8792,3553,6578,5027,9536,10864,8600,368,10257,1244,1814,4843	True		qval	True	missing	False	42	True	16	0	41	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ICOSANOID_TRANSPORT	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	11364a91f4b5	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8455882352941175	0.8984375	0.9346590679541048	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
42	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	1.57662605568035	0.610259217068806	up	['6939', '4035', '4811', '1803', '4851', '3569', '8434', '11117', '3912', '11107', '165', '7132', '4241', '3037', '5468', '7040', '650', '3915', '8837', '7049', '6774']		False		False	False	6939,4035,4811,1803,4851,3569,8434,11117,3912,11107,165,7132,4241,3037,5468,7040,650,3915,8837,7049,6774	True		qval	True	missing	False	42	True	22	0	42	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	524781e20b13	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8675271739130435	0.9069602272727273	0.9520489724563288	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
43	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	fgsea_msigdb_C5_GO_BP_entrez	1.53844820877542	0.610259217068806	up	['9804', '3837', '10189', '10657', '6830', '4928', '2733', '9939', '8087', '4927', '8106', '7884', '1977', '677', '9513', '9984', '10073', '3800']		False		False	False	9804,3837,10189,10657,6830,4928,2733,9939,8087,4927,8106,7884,1977,677,9513,9984,10073,3800	True		qval	True	missing	False	42	True	19	0	43	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	evidence_perturb	True	4134	True	False	1		0.90625	58	64	computed	0.90625	b666f473af6a	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8523437500000001	0.897203947368421	0.9442772928798713	0.90625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
44	GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	fgsea_msigdb_C5_GO_BP_entrez	-1.52663070579481	0.610259217068806	down	['673', '5906', '5023', '5582', '5413', '5579', '2852', '6572', '774', '1020', '808', '632', '5217', '6861', '5071']		False		False	False	673,5906,5023,5582,5413,5579,2852,6572,774,1020,808,632,5217,6861,5071	True		qval	True	missing	False	42	True	15	0	44	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	evidence_perturb	True	4134	True	False	1		0.90625	58	64	computed	0.90625	382a05b49687	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8291015625	0.8843750000000001	0.9293709545662672	0.90625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
45	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.51723822055702	0.610259217068806	down	['4887', '2831', '8811', '116', '680', '2776', '4987', '4158', '11251', '11249', '10874', '4886', '887', '5367', '4879', '10178', '4985', '7301', '1241', '3060', '6752', '5173']		False		False	False	4887,2831,8811,116,680,2776,4987,4158,11251,11249,10874,4886,887,5367,4879,10178,4985,7301,1241,3060,6752,5173	True		qval	True	missing	False	42	True	24	0	45	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	92e16c841d7d	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8731249999999999	0.9095052083333334	0.9560491659608508	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
46	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	fgsea_msigdb_C5_GO_BP_entrez	-1.50169688547743	0.610259217068806	down	['4887', '2901', '4983', '5270', '3764', '2900', '2185', '2916', '1020', '10497', '2914', '5663', '5071', '2904']		False		False	False	4887,2901,4983,5270,3764,2900,2185,2916,1020,10497,2914,5663,5071,2904	True		qval	True	missing	False	42	True	16	0	46	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	1cfb92e992ee	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8704044117647058	0.9248046875	0.9364282852564103	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
47	GOBP_RNA_LOCALIZATION	GOBP_RNA_LOCALIZATION	fgsea_msigdb_C5_GO_BP_entrez	1.4746217108938	0.610259217068806	up	['3837', '10189', '3192', '10657', '6830', '4928', '8563', '2733', '9939', '8087', '4927', '10694', '8106', '6950', '1977', '677', '9513', '9984', '10073', '4076', '3800']		False		False	False	3837,10189,3192,10657,6830,4928,8563,2733,9939,8087,4927,10694,8106,6950,1977,677,9513,9984,10073,4076,3800	True		qval	True	missing	False	42	True	23	0	47	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RNA_LOCALIZATION	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	1c3b12b10be0	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8671875	0.904891304347826	0.9539717250037973	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
48	GOBP_B_CELL_MEDIATED_IMMUNITY	GOBP_B_CELL_MEDIATED_IMMUNITY	fgsea_msigdb_C5_GO_BP_entrez	1.44981181289042	0.610259217068806	up	['2302', '2208', '1378', '10666', '708', '940', '6830', '10459', '3539', '3538', '3514', '10747', '3263', '3495', '2213', '1604', '710', '3497', '3502', '735', '939', '10039', '10312', '602', '732', '720', '5395', '1380', '3581', '11277', '7040', '6778', '5130', '3566', '2207', '7784', '3537', '4179', '3565']		False		False	False	2302,2208,1378,10666,708,940,6830,10459,3539,3538,3514,10747,3263,3495,2213,1604,710,3497,3502,735,939,10039,10312,602,732,720,5395,1380,3581,11277,7040,6778,5130,3566,2207,7784,3537,4179,3565	True		qval	True	missing	False	42	True	39	0	48	fgsea_msigdb_C5_GO_BP_entrez:GOBP_B_CELL_MEDIATED_IMMUNITY	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	c6756cd42f47	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8631859756097561	0.9074519230769231	0.9463978133869775	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
49	GOBP_INORGANIC_ANION_TRANSPORT	GOBP_INORGANIC_ANION_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.44888148811812	0.610259217068806	down	['6561', '7038', '8074', '10246', '5250', '9022', '6575', '10723', '2554', '5349', '6530', '6574', '766', '2561', '2260', '5348', '1364', '2563', '1180', '9635', '2570', '2567', '10568', '5031', '760', '1051', '368', '5167', '6523', '9481', '7351', '6508', '2556', '7421', '1179', '5172', '11254', '6556', '6568', '1207', '2562']		False		False	False	6561,7038,8074,10246,5250,9022,6575,10723,2554,5349,6530,6574,766,2561,2260,5348,1364,2563,1180,9635,2570,2567,10568,5031,760,1051,368,5167,6523,9481,7351,6508,2556,7421,1179,5172,11254,6556,6568,1207,2562	True		qval	True	missing	False	42	True	43	0	49	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INORGANIC_ANION_TRANSPORT	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	6779d67ee350	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8631944444444444	0.9033430232558138	0.9509301378055017	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
50	GOBP_CELLULAR_RESPONSE_TO_STARVATION	GOBP_CELLULAR_RESPONSE_TO_STARVATION	fgsea_msigdb_C5_GO_BP_entrez	-1.42735175040928	0.610259217068806	down	['6667', '5287', '6839', '7484', '1965', '4780', '5105', '9463', '8792', '7157', '5062', '2752', '7532', '8644', '10226', '632', '6720', '2629', '6721', '213', '7248', '5583', '8493', '7494', '8131', '5289', '5595', '9474', '3312', '7351', '5563']		False		False	False	6667,5287,6839,7484,1965,4780,5105,9463,8792,7157,5062,2752,7532,8644,10226,632,6720,2629,6721,213,7248,5583,8493,7494,8131,5289,5595,9474,3312,7351,5563	True		qval	True	missing	False	42	True	34	0	50	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_STARVATION	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	69b5f32dde29	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8628472222222221	0.9136029411764706	0.9394032719477046	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
51	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	fgsea_msigdb_C5_GO_BP_entrez	1.4095229462409	0.610259217068806	up	['8220', '708', '6066', '11168', '10250', '3192', '9588', '10659', '10657', '6060', '10465', '4809', '2483', '9092', '9410', '10921', '1153', '11189', '10084', '1665', '10521', '6733', '3187', '7536', '10078', '3185', '11157', '4869', '1859', '10450', '11066', '988', '10946', '6433', '10421', '7307', '10992', '3183']		False		False	False	8220,708,6066,11168,10250,3192,9588,10659,10657,6060,10465,4809,2483,9092,9410,10921,1153,11189,10084,1665,10521,6733,3187,7536,10078,3185,11157,4869,1859,10450,11066,988,10946,6433,10421,7307,10992,3183	True		qval	True	missing	False	42	True	42	0	51	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	801e7179674f	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8547585227272727	0.8954613095238095	0.9493819379095747	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	4
52	GOBP_REGULATION_OF_BINDING	GOBP_REGULATION_OF_BINDING	fgsea_msigdb_C5_GO_BP_entrez	-1.40513533477427	0.610259217068806	down	['8658', '8189', '6590', '1054', '5329', '3646', '4318', '2959', '119', '3676', '627', '5925', '4931', '1663', '4233', '3001', '10211', '5663', '6135', '2801', '4043', '3725', '4188', '3146']		False		False	False	8658,8189,6590,1054,5329,3646,4318,2959,119,3676,627,5925,4931,1663,4233,3001,10211,5663,6135,2801,4043,3725,4188,3146	True		qval	True	missing	False	42	True	24	0	52	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_BINDING	evidence_perturb	True	4134	True	False	1		0.90625	58	64	computed	0.90625	c0052fe99b74	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.865	0.9010416666666666	0.9556031983883457	0.90625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
