claim_id	human_label	rater_id	label_version	cancer	variant	gate_mode	tau	entity	direction	term_name	module_id_effective	gene_symbols_str	term_ids_str	term_survival_agg	context_score	status	abstain_reason	fail_reason	audit_notes	claim_json	_src
c_d8f784706b6b		R1	v1	SKCM	ours	hard	0.2	HALLMARK_ALLOGRAFT_REJECTION	up	HALLMARK_ALLOGRAFT_REJECTION	M42299c163950	ABI1;HLA-DMA;HIF1A;TLR3;SOCS1;IL12A;IKBKB;TAP2;HDAC9;CFP	'fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	0.890625		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_d8f784706b6b"",""entity"":""HALLMARK_ALLOGRAFT_REJECTION"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M42299c163950"",""gene_ids"":[""10006"",""3108"",""3091"",""7098"",""8651"",""3592"",""3551"",""6891"",""9734"",""5199""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION""],""gene_set_hash"":""d040a91517fc""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_2a0868f00a35		R1	v1	SKCM	ours	hard	0.2	HALLMARK_COMPLEMENT	up	HALLMARK_COMPLEMENT	M41705d644022	CTSV;NOTCH4;KIF2A;MMP12;CALM1;GMFB;ITIH1;PSEN1;PDGFB;GNAI3	'fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	0.875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_2a0868f00a35"",""entity"":""HALLMARK_COMPLEMENT"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M41705d644022"",""gene_ids"":[""1515"",""4855"",""3796"",""4321"",""801"",""2764"",""3697"",""5663"",""5155"",""2773""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT""],""gene_set_hash"":""c84a001fde30""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_c9f00f982c73		R1	v1	SKCM	ours	hard	0.2	HALLMARK_HEME_METABOLISM	up	HALLMARK_HEME_METABOLISM	M46817348aa0d	TNS1;NR3C1;MGST3;SELENBP1;CDC27;GYPA;PIGQ;GYPB;SYNJ1;PPOX	'fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_c9f00f982c73"",""entity"":""HALLMARK_HEME_METABOLISM"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M46817348aa0d"",""gene_ids"":[""7145"",""2908"",""4259"",""8991"",""996"",""2993"",""9091"",""2994"",""8867"",""5498""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM""],""gene_set_hash"":""fe9c4bc902f3""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_1ede9af2bf6c		R1	v1	SKCM	ours	hard	0.2	HALLMARK_P53_PATHWAY	up	HALLMARK_P53_PATHWAY	Mb2b3ec9846d7	RACK1;NDRG1;TRAF4;HRAS;SOCS1;HBEGF;CCNK;LIF;DGKA;CDKN2B	'fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_1ede9af2bf6c"",""entity"":""HALLMARK_P53_PATHWAY"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mb2b3ec9846d7"",""gene_ids"":[""10399"",""10397"",""9618"",""3265"",""8651"",""1839"",""8812"",""3976"",""1606"",""1030""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY""],""gene_set_hash"":""bbbc2766a26d""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_2b8d531c80e0		R1	v1	SKCM	ours	hard	0.2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	up	HALLMARK_OXIDATIVE_PHOSPHORYLATION	M8dc02fce2bd4	MDH2;ACADVL;MGST3;OAT;IDH2;IMMT;POR;ATP5F1A;ECI1;GLUD1	'fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_2b8d531c80e0"",""entity"":""HALLMARK_OXIDATIVE_PHOSPHORYLATION"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M8dc02fce2bd4"",""gene_ids"":[""4191"",""37"",""4259"",""4942"",""3418"",""10989"",""5447"",""498"",""1632"",""2746""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION""],""gene_set_hash"":""8921cab00551""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_1145bce5d374		R1	v1	SKCM	ours	hard	0.2	HALLMARK_E2F_TARGETS	up	HALLMARK_E2F_TARGETS	M0593be7d5da2	NBN;POLE;IPO7;NUP153;EED;CDK4;MCM2;RFC2;RAD1;SUV39H1	'fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_1145bce5d374"",""entity"":""HALLMARK_E2F_TARGETS"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M0593be7d5da2"",""gene_ids"":[""4683"",""5426"",""10527"",""9972"",""8726"",""1019"",""4171"",""5982"",""5810"",""6839""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS""],""gene_set_hash"":""9efba03c2826""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_1a8a3f4c183c		R1	v1	SKCM	ours	hard	0.2	HALLMARK_UV_RESPONSE_DN	up	HALLMARK_UV_RESPONSE_DN	Md5048af00206	PDLIM5;PIK3R3;NR3C1;PEX14;TENT4A;SMAD3;PRKCE;PPARG;IGFBP5;NRP1	'fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_1a8a3f4c183c"",""entity"":""HALLMARK_UV_RESPONSE_DN"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Md5048af00206"",""gene_ids"":[""10611"",""8503"",""2908"",""5195"",""11044"",""4088"",""5581"",""5468"",""3488"",""8829""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN""],""gene_set_hash"":""4782b1e3975c""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_721e1e851338		R1	v1	SKCM	ours	hard	0.2	HALLMARK_PROTEIN_SECRETION	up	HALLMARK_PROTEIN_SECRETION	M94beea90eeec	SNX2;IGF2R;DNM1L;M6PR;ICA1;AP2M1;TMED10;SH3GL2;RAB9A;SCRN1	'fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_721e1e851338"",""entity"":""HALLMARK_PROTEIN_SECRETION"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M94beea90eeec"",""gene_ids"":[""6643"",""3482"",""10059"",""4074"",""3382"",""1173"",""10972"",""6456"",""9367"",""9805""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION""],""gene_set_hash"":""9e4cf3fff536""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_a76e9864391b		R1	v1	SKCM	ours	hard	0.2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	up	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	M72992848422f	DCN;FBN2;SPP1;PVR;IGFBP4;SPARC;APLP1;PTHLH;EDIL3;CDH11	'fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_a76e9864391b"",""entity"":""HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M72992848422f"",""gene_ids"":[""1634"",""2201"",""6696"",""5817"",""3487"",""6678"",""333"",""5744"",""10085"",""1009""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION""],""gene_set_hash"":""7298b8ad9a7f""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_59b25a760c6d		R1	v1	SKCM	ours	hard	0.2	HALLMARK_ANDROGEN_RESPONSE	up	HALLMARK_ANDROGEN_RESPONSE	Maf5fc6f1463d	PDLIM5;NDRG1;PTK2B;ALDH1A3;GNAI3;ABCC4;DHCR24;ACSL3;INSIG1;PLPP1	'fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	0.90625		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_59b25a760c6d"",""entity"":""HALLMARK_ANDROGEN_RESPONSE"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Maf5fc6f1463d"",""gene_ids"":[""10611"",""10397"",""2185"",""220"",""2773"",""10257"",""1718"",""2181"",""3638"",""8611""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE""],""gene_set_hash"":""abeffc6a1847""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_904f6896db7b		R1	v1	SKCM	ours	hard	0.2	HALLMARK_APICAL_JUNCTION	up	HALLMARK_APICAL_JUNCTION	M4f104aa0c541	PIK3R3;ACTC1;MSN;HRAS;NRAP;VAV2;NECTIN1;CDH11;MAPK11;RRAS	'fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_904f6896db7b"",""entity"":""HALLMARK_APICAL_JUNCTION"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M4f104aa0c541"",""gene_ids"":[""8503"",""70"",""4478"",""3265"",""4892"",""7410"",""5818"",""1009"",""5600"",""6237""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION""],""gene_set_hash"":""0b21b02beedd""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_a412872ad603		R1	v1	SKCM	ours	hard	0.2	HALLMARK_ESTROGEN_RESPONSE_EARLY	up	HALLMARK_ESTROGEN_RESPONSE_EARLY	M72762b627f66	CELSR1;GREB1;IGFBP4;CA12;SVIL;NRIP1;ZNF185;CXCL12;SOX3;TGM2	'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_a412872ad603"",""entity"":""HALLMARK_ESTROGEN_RESPONSE_EARLY"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M72762b627f66"",""gene_ids"":[""9620"",""9687"",""3487"",""771"",""6840"",""8204"",""7739"",""6387"",""6658"",""7052""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY""],""gene_set_hash"":""2f9251d73f45""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_9999bb5f4231		R1	v1	SKCM	ours	hard	0.2	HALLMARK_KRAS_SIGNALING_DN	up	HALLMARK_KRAS_SIGNALING_DN	M87b5996c76c9	LFNG;ACTC1;CLDN16;PAX4;PKP1;SNCB;ADRA2C;SLC38A3;PRKN;CCR8	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_9999bb5f4231"",""entity"":""HALLMARK_KRAS_SIGNALING_DN"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M87b5996c76c9"",""gene_ids"":[""3955"",""70"",""10686"",""5078"",""5317"",""6620"",""152"",""10991"",""5071"",""1237""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN""],""gene_set_hash"":""357b568d1362""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_b3017fdefa8d		R1	v1	SKCM	ours	hard	0.2	HALLMARK_MITOTIC_SPINDLE	up	HALLMARK_MITOTIC_SPINDLE	M72406141b1d8	ABI1;PDLIM5;CSNK1D;AKAP13;DOCK2;CDC27;KLC1;KIF5B;CLIP1;TRIO	'fgsea_msigdb_H_entrez:HALLMARK_MITOTIC_SPINDLE	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_b3017fdefa8d"",""entity"":""HALLMARK_MITOTIC_SPINDLE"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M72406141b1d8"",""gene_ids"":[""10006"",""10611"",""1453"",""11214"",""1794"",""996"",""3831"",""3799"",""6249"",""7204""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MITOTIC_SPINDLE""],""gene_set_hash"":""d1a8db6b2e4b""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_1f5f34e0c073		R1	v1	SKCM	ours	hard	0.2	HALLMARK_UV_RESPONSE_UP	up	HALLMARK_UV_RESPONSE_UP	M9bb3a7327225	CTSV;CNP;NR4A1;CDKN2B;CREG1;ATP6V1F;IL6;IGFBP2;BSG;RET	'fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_1f5f34e0c073"",""entity"":""HALLMARK_UV_RESPONSE_UP"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M9bb3a7327225"",""gene_ids"":[""1515"",""1267"",""3164"",""1030"",""8804"",""9296"",""3569"",""3485"",""682"",""5979""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP""],""gene_set_hash"":""04aaaf491a90""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_6437f39798ac		R1	v1	SKCM	ours	hard	0.2	HALLMARK_ESTROGEN_RESPONSE_LATE	down	HALLMARK_ESTROGEN_RESPONSE_LATE	M0c878c9b6aa5	DHRS2;NHERF1;CD9;SCNN1A;TFF3;ACOX2;PLAAT3;ABCA3;XBP1;PDZK1	'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_6437f39798ac"",""entity"":""HALLMARK_ESTROGEN_RESPONSE_LATE"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M0c878c9b6aa5"",""gene_ids"":[""10202"",""9368"",""928"",""6337"",""7033"",""8309"",""11145"",""21"",""7494"",""5174""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE""],""gene_set_hash"":""5617dbaf4b7e""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_a1188ac80f1c		R1	v1	SKCM	ours	hard	0.2	HALLMARK_MYC_TARGETS_V1	down	HALLMARK_MYC_TARGETS_V1	M11a2c4e07105	RPS2;KPNA2;USP1;PSMD3;PSMA6;SSB;NME1;EIF3J;AP3S1;HDAC2	'fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_a1188ac80f1c"",""entity"":""HALLMARK_MYC_TARGETS_V1"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M11a2c4e07105"",""gene_ids"":[""6187"",""3838"",""7398"",""5709"",""5687"",""6741"",""4830"",""8669"",""1176"",""3066""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1""],""gene_set_hash"":""963c3148de08""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_053d8c0a70da		R1	v1	SKCM	ours	hard	0.2	HALLMARK_MYOGENESIS	up	HALLMARK_MYOGENESIS	M72814691dec5	MYL2;ACTC1;CKMT2;HDAC5;HBEGF;SPARC;ERBB3;PYGM;ENO3;SVIL	'fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_053d8c0a70da"",""entity"":""HALLMARK_MYOGENESIS"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M72814691dec5"",""gene_ids"":[""4633"",""70"",""1160"",""10014"",""1839"",""6678"",""2065"",""5837"",""2027"",""6840""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS""],""gene_set_hash"":""6ea7d6a852c8""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_d6176a702e46		R1	v1	SKCM	ours	hard	0.9	HALLMARK_PI3K_AKT_MTOR_SIGNALING	down	HALLMARK_PI3K_AKT_MTOR_SIGNALING	M92a987b3ff61	FGF6;SMAD2;CFL1;RALB;PPP2R1B;PDK1;UBE2N;PITX2;PRKAR2A;ADCY2	'fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_d6176a702e46"",""entity"":""HALLMARK_PI3K_AKT_MTOR_SIGNALING"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M92a987b3ff61"",""gene_ids"":[""2251"",""4087"",""1072"",""5899"",""5519"",""5163"",""7334"",""5308"",""5576"",""108""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING""],""gene_set_hash"":""29bb1b6e03da""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.90/audit_log.tsv
c_8a71e01de2c6		R1	v1	SKCM	ours	hard	0.9	HALLMARK_ADIPOGENESIS	down	HALLMARK_ADIPOGENESIS	Mc669e63d615e	APLP2;NMT1;PFKL;SULT1A1;OMD;APOE;SOD1;COX7B;ACADL;LIFR	'fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_8a71e01de2c6"",""entity"":""HALLMARK_ADIPOGENESIS"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mc669e63d615e"",""gene_ids"":[""334"",""4836"",""5211"",""6817"",""4958"",""348"",""6647"",""1349"",""33"",""3977""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS""],""gene_set_hash"":""812bf7f2e2a4""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.90/audit_log.tsv
c_8a5b5d0094b5		R1	v1	UCEC	ours	hard	0.2	HALLMARK_BILE_ACID_METABOLISM	up	HALLMARK_BILE_ACID_METABOLISM	Mc7471ee70a5b	PEX1;ABCA9;GCLM;IDH2;FADS1;CAT;BBOX1;AGXT;HSD17B4;NR1I2	'fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_8a5b5d0094b5"",""entity"":""HALLMARK_BILE_ACID_METABOLISM"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mc7471ee70a5b"",""gene_ids"":[""5189"",""10350"",""2730"",""3418"",""3992"",""847"",""8424"",""189"",""3295"",""8856""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM""],""gene_set_hash"":""4c64260fa747""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_7daf7d2ea09c		R1	v1	UCEC	ours	hard	0.2	HALLMARK_COMPLEMENT	up	HALLMARK_COMPLEMENT	M86dbbca009e6	CR1;CALM1;KLKB1;MMP14;CTSO;CASP4;LTA4H;PRDM4;PIM1;XPNPEP1	'fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	0.875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_7daf7d2ea09c"",""entity"":""HALLMARK_COMPLEMENT"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M86dbbca009e6"",""gene_ids"":[""1378"",""801"",""3818"",""4323"",""1519"",""837"",""4048"",""11108"",""5292"",""7511""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT""],""gene_set_hash"":""51fd1c5671fc""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_3bd8e1c3915b		R1	v1	UCEC	ours	hard	0.2	HALLMARK_KRAS_SIGNALING_UP	up	HALLMARK_KRAS_SIGNALING_UP	M583eecef9774	ADAM8;CXCR4;IRF8;EMP1;TNNT2;MMP11;AMMECR1;EVI5;ZNF277;HOXD11	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_3bd8e1c3915b"",""entity"":""HALLMARK_KRAS_SIGNALING_UP"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M583eecef9774"",""gene_ids"":[""101"",""7852"",""3394"",""2012"",""7139"",""4320"",""9949"",""7813"",""11179"",""3237""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP""],""gene_set_hash"":""26d66f8dcd43""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_5df9f9a79cc7		R1	v1	UCEC	ours	hard	0.2	HALLMARK_E2F_TARGETS	up	HALLMARK_E2F_TARGETS	Me07b66bc5864	PSIP1;HNRNPD;BUB1B;PRKDC;RAD1;CTCF;RAD21;RNASEH2A;CDKN1A;H2AZ1	'fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	0.84375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_5df9f9a79cc7"",""entity"":""HALLMARK_E2F_TARGETS"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Me07b66bc5864"",""gene_ids"":[""11168"",""3184"",""701"",""5591"",""5810"",""10664"",""5885"",""10535"",""1026"",""3015""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS""],""gene_set_hash"":""11735e5aa77e""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_1c02be0678e5		R1	v1	UCEC	ours	hard	0.2	HALLMARK_UV_RESPONSE_UP	up	HALLMARK_UV_RESPONSE_UP	Mcd1c3bd78be1	CREG1;HNRNPU;POLR2H;SPR;MMP14;RXRB;NKX2-5;ATF3;IGFBP2;RRAD	'fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_1c02be0678e5"",""entity"":""HALLMARK_UV_RESPONSE_UP"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mcd1c3bd78be1"",""gene_ids"":[""8804"",""3192"",""5437"",""6697"",""4323"",""6257"",""1482"",""467"",""3485"",""6236""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP""],""gene_set_hash"":""2ad81f1a7ae8""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_8ec345b83083		R1	v1	UCEC	ours	hard	0.2	HALLMARK_KRAS_SIGNALING_DN	down	HALLMARK_KRAS_SIGNALING_DN	M2af838d2647b	CLDN16;SLC38A3;NOS1;TG;CALCB;CNTFR;EDN2;ACTC1;SPRR3;MTHFR	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_8ec345b83083"",""entity"":""HALLMARK_KRAS_SIGNALING_DN"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M2af838d2647b"",""gene_ids"":[""10686"",""10991"",""4842"",""7038"",""797"",""1271"",""1907"",""70"",""6707"",""4524""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN""],""gene_set_hash"":""3774d7244047""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
c_9b2e174a772b		R1	v1	UCEC	ours	hard	0.2	HALLMARK_HEME_METABOLISM	down	HALLMARK_HEME_METABOLISM	M3f9149a243e6	BPGM;ATP6V0A1;HDGF;SPTB;HBB;EPOR;TNS1;ADD2;HBZ;SDCBP	'fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_9b2e174a772b"",""entity"":""HALLMARK_HEME_METABOLISM"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M3f9149a243e6"",""gene_ids"":[""669"",""535"",""3068"",""6710"",""3043"",""2057"",""7145"",""119"",""3050"",""6386""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM""],""gene_set_hash"":""55466e73ca32""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/UCEC/ours/gate_hard/tau_0.20/audit_log.tsv
